ProductId,DrawNumber,DrawDate,PrimaryNumbers,SecondaryNumbers,TicketNumbers,Dividends
TattsLotto,3713,2017-02-18T00:00:00,"[28, 37, 21, 30, 25, 33]","[36, 3]",,"[{'Division': 1, 'BlocNumberOfWinners': 15, 'BlocDividend': 1333333.34, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6, 'CompanyDividend': 1333333.34, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 116, 'BlocDividend': 11583.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 30, 'CompanyDividend': 11583.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 2450, 'BlocDividend': 1183.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 600, 'CompanyDividend': 1183.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 126726, 'BlocDividend': 34.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 28479, 'CompanyDividend': 34.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 321254, 'BlocDividend': 22.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 72291, 'CompanyDividend': 22.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 676340, 'BlocDividend': 14.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 152878, 'CompanyDividend': 14.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3711,2017-02-11T00:00:00,"[3, 45, 43, 42, 18, 41]","[21, 2]",,"[{'Division': 1, 'BlocNumberOfWinners': 3, 'BlocDividend': 1410206.21, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 1410206.21, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 52, 'BlocDividend': 11043.8, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8, 'CompanyDividend': 11043.8, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1079, 'BlocDividend': 1148.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 137, 'CompanyDividend': 1148.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 64980, 'BlocDividend': 28.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9702, 'CompanyDividend': 28.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 120504, 'BlocDividend': 26.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 19813, 'CompanyDividend': 26.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 291268, 'BlocDividend': 13.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 48472, 'CompanyDividend': 13.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3709,2017-02-04T00:00:00,"[22, 16, 34, 36, 38, 4]","[3, 26]",,"[{'Division': 1, 'BlocNumberOfWinners': 3, 'BlocDividend': 1309347.09, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 1309347.09, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 44, 'BlocDividend': 12138.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 7, 'CompanyDividend': 12138.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 978, 'BlocDividend': 1178.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 137, 'CompanyDividend': 1178.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 49445, 'BlocDividend': 35.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8173, 'CompanyDividend': 35.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 122662, 'BlocDividend': 23.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 20474, 'CompanyDividend': 23.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 285765, 'BlocDividend': 13.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 45532, 'CompanyDividend': 13.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3707,2017-01-28T00:00:00,"[19, 6, 37, 28, 10, 40]","[33, 8]",,"[{'Division': 1, 'BlocNumberOfWinners': 8, 'BlocDividend': 509614.77, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 509614.77, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 92, 'BlocDividend': 6003.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 10, 'CompanyDividend': 6003.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 2528, 'BlocDividend': 471.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 427, 'CompanyDividend': 471.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 76023, 'BlocDividend': 23.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 12585, 'CompanyDividend': 23.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 139924, 'BlocDividend': 21.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23478, 'CompanyDividend': 21.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 291284, 'BlocDividend': 13.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 48028, 'CompanyDividend': 13.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3705,2017-01-21T00:00:00,"[43, 17, 37, 14, 41, 30]","[5, 38]",,"[{'Division': 1, 'BlocNumberOfWinners': 2, 'BlocDividend': 2025245.12, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 2025245.12, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 44, 'BlocDividend': 12499.8, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 12, 'CompanyDividend': 12499.8, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 866, 'BlocDividend': 1370.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 171, 'CompanyDividend': 1370.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 45384, 'BlocDividend': 39.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 7703, 'CompanyDividend': 39.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 113565, 'BlocDividend': 26.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 18768, 'CompanyDividend': 26.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 240357, 'BlocDividend': 16.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 40626, 'CompanyDividend': 16.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3703,2017-01-14T00:00:00,"[9, 12, 21, 41, 30, 22]","[20, 27]",,"[{'Division': 1, 'BlocNumberOfWinners': 2, 'BlocDividend': 2080763.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 2080763.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 46, 'BlocDividend': 12269.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6, 'CompanyDividend': 12269.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 911, 'BlocDividend': 1336.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 138, 'CompanyDividend': 1336.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 52232, 'BlocDividend': 35.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8750, 'CompanyDividend': 35.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 143002, 'BlocDividend': 21.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23948, 'CompanyDividend': 21.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 319559, 'BlocDividend': 12.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 53628, 'CompanyDividend': 12.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3701,2017-01-07T00:00:00,"[7, 40, 20, 22, 41, 19]","[5, 35]",,"[{'Division': 1, 'BlocNumberOfWinners': 3, 'BlocDividend': 1359925.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 1359925.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 58, 'BlocDividend': 9546.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 10, 'CompanyDividend': 9546.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 907, 'BlocDividend': 1317.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 152, 'CompanyDividend': 1317.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 51586, 'BlocDividend': 35.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8572, 'CompanyDividend': 35.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 139465, 'BlocDividend': 21.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 22837, 'CompanyDividend': 21.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 285808, 'BlocDividend': 13.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 48069, 'CompanyDividend': 13.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3699,2016-12-31T00:00:00,"[11, 18, 40, 16, 4, 31]","[17, 38]",,"[{'Division': 1, 'BlocNumberOfWinners': 23, 'BlocDividend': 1347826.09, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6, 'CompanyDividend': 1347826.09, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 254, 'BlocDividend': 10160.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 60, 'CompanyDividend': 10160.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 5178, 'BlocDividend': 1075.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1379, 'CompanyDividend': 1075.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 260815, 'BlocDividend': 32.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 65862, 'CompanyDividend': 32.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 625384, 'BlocDividend': 22.6, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 158602, 'CompanyDividend': 22.6, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 1256464, 'BlocDividend': 14.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 322629, 'CompanyDividend': 14.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3697,2016-12-24T00:00:00,"[39, 24, 5, 9, 34, 4]","[15, 29]",,"[{'Division': 1, 'BlocNumberOfWinners': 6, 'BlocDividend': 757320.06, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 757320.06, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 65, 'BlocDividend': 9479.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 13, 'CompanyDividend': 9479.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1141, 'BlocDividend': 1165.25, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 208, 'CompanyDividend': 1165.25, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 56522, 'BlocDividend': 35.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9890, 'CompanyDividend': 35.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 149446, 'BlocDividend': 22.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 25792, 'CompanyDividend': 22.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 329182, 'BlocDividend': 13.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 56255, 'CompanyDividend': 13.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3695,2016-12-17T00:00:00,"[8, 36, 17, 42, 29, 18]","[11, 33]",,"[{'Division': 1, 'BlocNumberOfWinners': 1, 'BlocDividend': 3980966.52, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 0, 'CompanyDividend': 3980966.52, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 61, 'BlocDividend': 8839.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 10, 'CompanyDividend': 8839.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 986, 'BlocDividend': 1180.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 149, 'CompanyDividend': 1180.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 53393, 'BlocDividend': 32.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8713, 'CompanyDividend': 32.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 140140, 'BlocDividend': 21.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 22966, 'CompanyDividend': 21.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 298978, 'BlocDividend': 12.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 47393, 'CompanyDividend': 12.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3693,2016-12-10T00:00:00,"[33, 5, 34, 20, 36, 25]","[27, 42]",,"[{'Division': 1, 'BlocNumberOfWinners': 5, 'BlocDividend': 785465.13, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 785465.13, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 38, 'BlocDividend': 14047.0, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 7, 'CompanyDividend': 14047.0, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 834, 'BlocDividend': 1381.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 136, 'CompanyDividend': 1381.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 47219, 'BlocDividend': 36.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 7866, 'CompanyDividend': 36.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 121018, 'BlocDividend': 24.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 20290, 'CompanyDividend': 24.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 255531, 'BlocDividend': 14.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 42098, 'CompanyDividend': 14.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3691,2016-12-03T00:00:00,"[18, 39, 11, 10, 26, 44]","[16, 15]",,"[{'Division': 1, 'BlocNumberOfWinners': 6, 'BlocDividend': 673151.01, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2, 'CompanyDividend': 673151.01, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 45, 'BlocDividend': 12181.65, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 6, 'CompanyDividend': 12181.65, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 852, 'BlocDividend': 1388.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 165, 'CompanyDividend': 1388.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 49083, 'BlocDividend': 36.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8446, 'CompanyDividend': 36.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 125593, 'BlocDividend': 23.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 21169, 'CompanyDividend': 23.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 252607, 'BlocDividend': 15.3, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 42277, 'CompanyDividend': 15.3, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3689,2016-11-26T00:00:00,"[18, 27, 19, 29, 45, 38]","[32, 35]",,"[{'Division': 1, 'BlocNumberOfWinners': 5, 'BlocDividend': 822853.96, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 822853.96, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 55, 'BlocDividend': 10161.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 11, 'CompanyDividend': 10161.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1183, 'BlocDividend': 1019.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 173, 'CompanyDividend': 1019.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 56341, 'BlocDividend': 32.35, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9178, 'CompanyDividend': 32.35, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 130417, 'BlocDividend': 23.45, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 21999, 'CompanyDividend': 23.45, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 248230, 'BlocDividend': 15.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 43679, 'CompanyDividend': 15.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3687,2016-11-19T00:00:00,"[1, 40, 12, 24, 14, 16]","[20, 31]",,"[{'Division': 1, 'BlocNumberOfWinners': 8, 'BlocDividend': 518125.72, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 518125.72, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 60, 'BlocDividend': 9372.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 17, 'CompanyDividend': 9372.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1074, 'BlocDividend': 1129.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 181, 'CompanyDividend': 1129.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 54245, 'BlocDividend': 33.85, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 9116, 'CompanyDividend': 33.85, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 136617, 'BlocDividend': 22.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 23571, 'CompanyDividend': 22.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 284951, 'BlocDividend': 13.9, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 48344, 'CompanyDividend': 13.9, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3685,2016-11-12T00:00:00,"[38, 12, 22, 1, 3, 18]","[40, 34]",,"[{'Division': 1, 'BlocNumberOfWinners': 6, 'BlocDividend': 674350.43, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2, 'CompanyDividend': 674350.43, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 72, 'BlocDividend': 7635.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 14, 'CompanyDividend': 7635.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 1258, 'BlocDividend': 942.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 203, 'CompanyDividend': 942.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 62894, 'BlocDividend': 28.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 10959, 'CompanyDividend': 28.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 130563, 'BlocDividend': 23.05, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 22855, 'CompanyDividend': 23.05, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 236733, 'BlocDividend': 16.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 39976, 'CompanyDividend': 16.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3683,2016-11-05T00:00:00,"[34, 24, 38, 9, 43, 23]","[37, 13]",,"[{'Division': 1, 'BlocNumberOfWinners': 6, 'BlocDividend': 686391.84, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 2, 'CompanyDividend': 686391.84, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 45, 'BlocDividend': 12403.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 5, 'CompanyDividend': 12403.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 830, 'BlocDividend': 1451.15, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 142, 'CompanyDividend': 1451.15, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 47782, 'BlocDividend': 38.1, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 8318, 'CompanyDividend': 38.1, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 127521, 'BlocDividend': 23.95, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 21945, 'CompanyDividend': 23.95, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 287086, 'BlocDividend': 13.7, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 48817, 'CompanyDividend': 13.7, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
TattsLotto,3681,2016-10-29T00:00:00,"[33, 39, 20, 23, 42, 15]","[36, 22]",,"[{'Division': 1, 'BlocNumberOfWinners': 11, 'BlocDividend': 1909090.91, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 1, 'CompanyDividend': 1909090.91, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 2, 'BlocNumberOfWinners': 137, 'BlocDividend': 10586.75, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 37, 'CompanyDividend': 10586.75, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 3, 'BlocNumberOfWinners': 2448, 'BlocDividend': 1278.5, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 590, 'CompanyDividend': 1278.5, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 4, 'BlocNumberOfWinners': 134395, 'BlocDividend': 35.2, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 32875, 'CompanyDividend': 35.2, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 5, 'BlocNumberOfWinners': 339195, 'BlocDividend': 23.4, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 84176, 'CompanyDividend': 23.4, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}, {'Division': 6, 'BlocNumberOfWinners': 754693, 'BlocDividend': 13.55, 'CompanyId': 'NSWLotteries', 'CompanyNumberOfWinners': 180444, 'CompanyDividend': 13.55, 'PoolTransferType': 'NONE', 'PoolTransferredTo': 0}]"
